1	887	24	0	406	106	0
2	1107	40	0	552	137	0
3	1326	55	0	698	167	0
4	1497	73	0	877	209	0
5	1753	104	0	1250	259	0
6	2008	135	0	1622	309	0
7	2742	154	0	1661	359	0
8	3372	267	0	2217	399	0
9	4490	333	0	2802	440	0
10	4427	468	0	3319	466	0
11	5763	617	0	3852	560	0
12	6896	744	0	4100	605	0
13	7732	890	0	4435	650	0
14	9059	966	0	4898	732	0
15	10043	1218	0	5500	767	0
16	10861	1420	0	6171	823	0
17	12095	1640	0	6953	879	0
